userType,access,anomaly,name
admin,read,0,Gare
manager,all,1,Dennie
admin,read,0,Jorie
admin,create,0,Michal
admin,create,0,Niko
admin,create,0,Tierney
associate,create,0,Carilyn
associate,create,0,Abbye
admin,create,0,Johan
admin,read,0,Isak
admin,read,0,Alberta
associate,all,0,Abran
admin,read,1,Liane
associate,create,0,Harvey
associate,all,0,Archibold
manager,all,1,Sidonia
admin,create,0,Germain
associate,all,0,Lynnelle
associate,create,0,Cornelia
associate,create,0,Robby
manager,all,0,Murvyn
admin,create,0,Georgy
admin,create,0,Saxon
associate,all,0,Sybille
associate,all,1,Debee
manager,all,0,Devan
manager,all,0,Cassandra
admin,read,0,Nap
associate,create,0,Theobald
admin,create,0,Constancia
admin,create,0,Maxy
associate,create,0,Clio
associate,all,1,Yuma
associate,create,0,Frans
associate,all,0,Carter
admin,create,0,Salomone
admin,read,0,Trstram
associate,create,0,Floris
admin,create,0,Dede
associate,create,0,Laney
admin,create,0,Barnabas
associate,create,0,Angele
admin,read,0,Chance
manager,all,0,Domeniga
manager,all,0,Sileas
associate,all,0,Hamel
associate,create,0,Fax
admin,create,0,Tamma
admin,read,0,Cathlene
associate,create,1,Clemens
admin,create,0,Der
manager,all,0,Noellyn
manager,all,0,Cully
associate,all,0,Rebeca
manager,all,0,Shannon
admin,create,0,Yolanda
admin,read,0,Blondelle
admin,read,0,Rozanne
associate,create,0,Jacquette
manager,all,0,Tiena
associate,create,0,Merissa
admin,read,0,Link
manager,all,0,Naoma
admin,read,0,Marcelle
admin,create,0,Giuditta
associate,create,0,Doreen
admin,read,0,Laurena
manager,all,0,Quillan
associate,create,0,Lilia
admin,read,0,Adela
associate,create,0,Madlen
associate,create,0,Nessi
associate,create,0,Darda
manager,all,0,Madonna
manager,all,0,Eleanore
associate,all,0,Lindon
associate,create,0,Demetria
manager,all,0,Garvy
associate,create,0,Kamillah
admin,create,0,Darnell
admin,read,0,Kenon
manager,all,0,Lanie
associate,create,0,Sergio
admin,read,0,Parker
associate,all,0,Solly
associate,all,1,Hattie
associate,create,0,Jemima
associate,create,0,Papageno
associate,all,0,Filbert
associate,create,0,Em
manager,all,0,Josee
associate,all,0,Cy
admin,create,0,Elden
associate,create,0,Honey
admin,read,0,Arleta
manager,all,0,Willi
associate,create,0,Erinn
admin,read,0,Wayne
manager,all,0,Hadlee
associate,all,0,Jasmin
admin,read,0,Arlena
admin,read,0,Ailis
manager,all,0,Grantley
admin,read,0,Florie
associate,create,0,Blakelee
admin,read,0,Osborne
associate,create,0,Bibbye
associate,all,0,Dacie
associate,create,0,Yule
associate,create,0,Vivianna
associate,create,0,Eldin
manager,all,0,Zared
admin,create,0,Reggie
admin,read,0,Calley
associate,create,0,Isis
admin,create,1,Odelle
associate,create,0,Goldie
associate,all,0,Barbette
admin,create,0,Jarrett
admin,read,0,Alisander
admin,create,1,Sabine
admin,read,0,Joanne
admin,read,0,Roxane
admin,read,0,Babara
associate,create,0,Caren
admin,create,0,Candace
admin,create,0,Ewell
associate,create,0,Kial
admin,create,1,Norry
admin,create,0,Bastien
admin,read,0,Geraldine
admin,read,0,Leticia
associate,all,0,Vilma
associate,all,0,Anna-diane
admin,create,0,Therese
manager,all,0,Emerson
admin,create,0,Harriot
associate,create,0,Hamilton
associate,all,1,Bald
admin,create,0,Karilynn
manager,all,0,Osbourn
manager,all,0,Joel
manager,all,0,Hobard
associate,create,0,Cornela
admin,read,0,Wilton
admin,read,0,Rafferty
admin,read,1,Janith
associate,all,0,Latrena
associate,all,1,Barnabe
admin,create,0,Winne
associate,all,0,Arnold
admin,create,1,Ivory
admin,create,1,Marleen
admin,read,0,Chris
associate,all,0,Gayla
manager,all,0,Emma
manager,all,0,L;urette
associate,all,0,Mickey
admin,create,0,Remus
admin,read,0,Esdras
manager,all,0,Kiri
admin,read,0,Hazel
admin,read,0,Corine
admin,create,0,Jocko
manager,all,1,Augie
admin,read,0,Bettye
admin,read,1,Kalila
admin,read,0,Eberhard
associate,all,0,Killian
manager,all,1,Rivy
associate,all,0,Isabel
manager,all,0,Sinclair
admin,create,1,Julieta
associate,create,0,Damita
admin,create,0,Cory
associate,create,1,Veronika
admin,read,0,Olivia
associate,all,0,Alla
associate,create,0,Hilda
manager,all,0,Donica
admin,create,0,Alis
associate,create,0,Rosanna
admin,read,0,Hayden
admin,read,0,Vite
associate,all,0,Inigo
associate,all,0,Lenee
admin,create,0,Nikolai
associate,create,0,Magdalene
associate,create,0,Rodrick
admin,create,0,Hortense
associate,all,0,Fawnia
admin,read,0,Torrie
admin,read,0,Desmund
admin,read,0,Parrnell
associate,create,0,Riannon
associate,create,0,Shawna
admin,read,0,Emily
associate,all,1,Dougie
admin,create,0,Micky
admin,create,0,Shanna
manager,all,0,Aleksandr
associate,create,0,Eolanda
admin,create,0,Cristal
admin,read,0,Billye
admin,read,1,Clayson
admin,read,0,Marve
admin,create,0,Susann
admin,create,0,Beatrisa
associate,all,0,Margette
admin,read,0,Stormie
associate,all,1,Fawne
manager,all,0,Marlena
admin,read,0,Dre
associate,all,0,Townsend
associate,create,0,Rob
admin,create,0,Curry
associate,create,0,Barnard
associate,create,1,Eldin
admin,read,1,Lesly
admin,create,0,Launce
admin,read,0,Adolphus
admin,create,0,Alanna
manager,all,0,Rosina
associate,create,0,Lita
admin,read,0,Issiah
associate,create,0,Sandro
admin,read,0,Rhianon
manager,all,0,Pandora
associate,all,0,Bancroft
admin,create,0,Ellynn
admin,read,0,Natassia
associate,all,1,Raquela
associate,create,0,Mureil
associate,all,0,Vania
associate,all,0,Mavis
admin,read,0,Becky
admin,read,0,Carita
associate,create,0,Jon
admin,read,0,Henrietta
manager,all,0,Josh
associate,all,0,Kirstin
associate,all,0,Stefan
manager,all,0,Giovanni
manager,all,0,Marley
associate,create,1,Darnall
admin,create,0,Kim
associate,all,0,Jane
associate,create,0,Orella
admin,read,0,Aloise
associate,all,0,Zedekiah
admin,read,0,Honoria
admin,read,0,Roshelle
associate,all,0,Ezequiel
associate,create,0,Domenico
associate,all,1,Thayne
associate,all,0,Patsy
admin,read,1,Caryl
admin,create,0,Felix
admin,create,0,Aeriel
admin,read,0,Larisa
admin,create,0,Cal
admin,create,0,Myranda
admin,create,0,Tana
admin,read,1,Arlyne
admin,create,0,Robinett
admin,read,0,Webster
associate,all,1,Eliza
manager,all,0,Hobart
admin,read,0,Skye
associate,create,0,Romonda
associate,all,0,Winna
admin,create,0,Juliane
associate,create,0,Hoyt
associate,create,0,Harcourt
associate,create,0,Riordan
admin,read,0,Idell
manager,all,0,Veriee
associate,all,0,Raffaello
manager,all,0,Desi
admin,read,0,Dorice
admin,read,0,Norean
admin,create,0,Clarissa
admin,read,1,Harland
associate,all,0,Althea
manager,all,0,Patin
admin,create,0,Farrand
associate,all,0,Gaylord
admin,read,0,Trevar
associate,all,0,Flossi
associate,create,0,Enrika
admin,create,1,Kelly
admin,read,0,Ennis
manager,all,0,Yves
associate,create,0,Gerrard
admin,create,0,Emmery
associate,create,0,Lazaro
associate,all,0,Kylie
associate,all,0,Tabbitha
admin,create,0,Aurilia
admin,create,0,Genny
manager,all,0,Anetta
admin,read,1,Gabbi
associate,create,0,Lamont
associate,create,0,Reagen
associate,create,1,Teresita
associate,all,0,Mady
manager,all,0,Marcelle
admin,create,0,Pam
associate,create,0,Louisa
admin,create,0,Kata
associate,all,0,Lanna
associate,create,0,Deana
manager,all,0,Corri
associate,create,0,Gilly
manager,all,1,Ransell
admin,read,0,Lucian
admin,read,0,Alyss
associate,all,1,Francisco
associate,create,0,Laural
manager,all,0,Maynard
manager,all,0,Merl
associate,create,0,Gerrard
manager,all,0,Clementia
admin,read,0,Lira
manager,all,0,Vick
associate,create,0,Hermia
manager,all,1,Cicily
admin,read,0,Kissiah
associate,all,0,Cyrillus
admin,read,0,Olvan
associate,all,0,Liuka
admin,read,0,Reggis
admin,create,1,Lew
admin,read,0,Eldredge
associate,all,1,Aylmer
manager,all,0,Wenona
manager,all,0,Reinwald
admin,create,0,Say
admin,read,1,Jackquelin
admin,create,0,Charo
manager,all,0,Kaitlyn
associate,all,0,Berenice
admin,create,0,Alysa
manager,all,0,Jocelyn
admin,read,1,Miran
associate,all,0,Amalea
admin,read,0,Henrieta
manager,all,0,Vonny
manager,all,0,Carolan
associate,create,0,Odo
associate,all,0,Rianon
manager,all,0,Sybil
manager,all,0,Gwenni
associate,create,0,Melisent
associate,all,1,Nikolai
associate,create,0,Riva
admin,read,0,Nonah
admin,read,0,Johnny
associate,create,0,Christian
manager,all,0,Zarah
manager,all,0,Joete
manager,all,1,Kandace
associate,all,1,Aurelie
admin,create,0,Arlen
associate,all,0,Reinhold
associate,all,0,Eolanda
associate,create,0,Almire
manager,all,0,Sophronia
admin,create,0,Arabelle
admin,read,0,Van
manager,all,1,Rebekah
admin,create,0,Shawn
admin,create,0,Jolynn
associate,create,0,Henrie
admin,read,0,Anthe
manager,all,1,Nov
admin,read,0,Leonardo
manager,all,0,Hugibert
admin,read,0,Stavros
admin,read,0,Blanch
admin,create,0,Elinore
associate,all,1,Ambrosio
admin,read,0,Lek
admin,create,0,Jilleen
associate,create,0,Donella
admin,read,0,Zachariah
associate,create,0,Tatiania
admin,read,0,Jocelyne
admin,create,1,Cherie
manager,all,0,Elizabet
admin,read,0,Carin
admin,create,0,Theo
associate,create,0,Quintus
admin,read,0,Venus
manager,all,0,Brittany
associate,all,0,Risa
associate,create,0,Mariya
manager,all,1,Temple
admin,read,0,Alvan
associate,create,0,Adelaide
manager,all,0,Juana
admin,create,0,Misha
admin,create,0,Nat
associate,all,0,Walsh
associate,all,0,Priscella
associate,create,0,Goldy
associate,create,0,Baudoin
associate,all,0,Carie
manager,all,0,Sancho
admin,create,0,Eben
admin,create,0,Odelle
admin,create,0,Reuben
manager,all,0,Ford
associate,all,0,Nydia
admin,create,0,Jacobo
associate,create,0,Lani
admin,read,0,Hillery
associate,create,0,Clem
admin,create,0,Siffre
admin,create,0,Emilie
manager,all,0,Petrina
associate,all,0,Hedvig
admin,create,0,Brady
associate,all,1,Eveline
associate,all,1,Colet
manager,all,0,Gerianna
admin,create,0,Ivette
associate,create,0,Michail
associate,create,0,Alexia
associate,create,0,Devland
associate,all,0,Doralia
associate,create,0,Rafi
admin,create,0,Letizia
admin,create,0,Jeno
associate,all,1,Betti
associate,all,0,Morley
admin,read,0,Prudi
associate,all,0,Conway
associate,create,0,Bea
associate,create,1,Damita
manager,all,0,Fremont
admin,read,0,Gwennie
associate,create,0,Charita
admin,read,1,Bonni
associate,create,0,Tomasine
associate,create,0,Zulema
admin,create,0,Paulita
admin,create,0,Scot
admin,create,0,Adorne
associate,create,0,Krisha
associate,all,0,Nickolai
admin,read,0,Eddie
associate,all,0,Judye
associate,create,0,Marillin
manager,all,0,Vikky
manager,all,0,Ellery
manager,all,0,Matt
admin,read,0,Shandie
admin,read,1,Willi
manager,all,1,Cammy
admin,read,0,Lucais
admin,create,0,Regan
admin,read,1,Melva
admin,read,0,Modestine
associate,all,0,Ogdon
associate,create,0,Edgar
admin,create,0,Amerigo
admin,create,0,Vyky
admin,create,0,Gunilla
admin,read,0,Frederic
admin,read,0,Juliann
associate,all,1,Lionel
manager,all,0,Nathanil
manager,all,0,Katha
manager,all,0,Hadley
manager,all,0,Alexandrina
associate,create,0,Mollie
admin,read,0,Webb
admin,read,0,Ezequiel
admin,create,0,Angela
manager,all,0,Danyelle
manager,all,0,Bidget
associate,create,0,Nickie
admin,read,1,Arlene
admin,create,0,Charley
associate,create,0,Jefferson
associate,create,0,Sheppard
associate,all,0,Rochette
associate,create,0,Say
manager,all,1,Gisele
associate,create,0,Rebbecca
admin,create,0,Elayne
manager,all,0,Wallache
associate,create,0,Alvie
admin,read,0,Anthe
manager,all,0,Katharine
associate,all,0,Lemmie
associate,create,0,Melodie
admin,create,0,Zaneta
associate,create,0,Karlene
manager,all,0,Thomasin
associate,create,0,Neda
associate,create,0,Matelda
associate,all,1,Galen
admin,read,0,Winfield
associate,create,0,Robinette
associate,create,0,Glen
admin,read,0,Lanette
admin,read,0,Frasquito
associate,all,0,Benito
admin,read,0,Arturo
associate,create,0,Jewelle
admin,create,0,Kellby
manager,all,0,Eilis
manager,all,0,Marice
admin,read,0,Maxim
associate,create,0,Dari
associate,all,0,Robin
manager,all,0,Dory
admin,read,0,Gwenette
manager,all,0,Bern
admin,create,1,Arnold
manager,all,0,Liuka
admin,read,0,Chaddy
associate,all,0,Clair
admin,read,0,Barbey
admin,create,0,Katie
admin,create,0,Benedikta
associate,all,0,Joe
admin,read,0,Washington
associate,create,0,Alyson
associate,create,0,Dora
admin,read,0,Eliot
admin,read,0,Aurora
manager,all,1,Barry
associate,all,0,Oona
manager,all,1,Markos
associate,create,0,Federico
associate,create,0,Trev
admin,read,0,Clair
admin,create,0,Caesar
associate,all,0,Hewet
associate,all,0,Merlina
associate,all,0,Woodman
admin,create,0,Brana
admin,create,0,Cinnamon
manager,all,0,Bryna
manager,all,0,Otha
associate,create,0,Constantino
associate,create,0,Ephrayim
manager,all,0,Nevins
admin,read,0,Tressa
associate,all,1,Clare
admin,read,0,Nikos
associate,all,0,Gladys
associate,create,0,Henderson
associate,create,0,Chaunce
associate,create,0,Lura
associate,create,0,Jeremiah
admin,create,0,Shannah
associate,create,0,L;urette
manager,all,0,Twila
associate,create,0,Abramo
associate,all,0,Kissie
associate,create,0,Trumaine
associate,all,0,Sheila
associate,create,0,Mickie
associate,all,0,Dougie
admin,read,0,Barclay
admin,create,0,Joni
manager,all,0,Constantin
associate,create,0,Twyla
admin,create,0,Lyndsie
associate,all,0,Cynthie
manager,all,0,Shane
manager,all,0,Bruno
admin,create,0,Morganne
manager,all,0,Grete
associate,create,0,Francis
associate,all,0,Brig
admin,create,0,Win
associate,all,0,Howey
manager,all,1,Maddy
associate,all,1,Garold
admin,read,0,Edithe
manager,all,0,Laurette
associate,all,0,Rafaelia
admin,create,0,Kiley
admin,create,0,Alexei
manager,all,0,Rufus
associate,create,0,Martainn
admin,read,0,Bev
associate,create,0,Athena
associate,create,0,Tabbi
associate,all,0,Wylma
manager,all,0,Madalyn
manager,all,0,Jere
manager,all,0,Yuma
admin,create,0,Warner
manager,all,0,Idalina
associate,all,0,Wendye
associate,all,0,Gare
admin,create,0,Dennie
associate,all,0,Jorie
admin,create,0,Michal
associate,create,0,Niko
admin,read,0,Tierney
manager,all,0,Carilyn
admin,create,0,Abbye
admin,create,1,Johan
admin,read,1,Isak
manager,all,0,Alberta
associate,all,0,Abran
associate,create,1,Liane
associate,create,0,Harvey
associate,all,0,Archibold
associate,all,0,Sidonia
associate,all,0,Germain
associate,create,1,Lynnelle
admin,read,0,Cornelia
admin,create,0,Robby
admin,create,0,Murvyn
associate,create,0,Georgy
admin,read,0,Saxon
manager,all,0,Sybille
admin,create,1,Debee
manager,all,1,Devan
associate,create,0,Cassandra
manager,all,0,Nap
admin,read,0,Theobald
associate,all,0,Constancia
admin,create,0,Maxy
admin,create,0,Clio
admin,read,0,Yuma
associate,create,0,Frans
admin,create,0,Carter
associate,all,0,Salomone
associate,all,0,Trstram
admin,create,0,Floris
admin,create,0,Dede
admin,create,0,Laney
associate,create,0,Barnabas
admin,create,1,Angele
admin,create,1,Chance
associate,create,0,Domeniga
admin,read,0,Sileas
admin,create,0,Hamel
admin,create,0,Fax
admin,create,1,Tamma
admin,read,0,Cathlene
admin,create,0,Clemens
associate,create,0,Der
associate,all,0,Noellyn
admin,read,0,Cully
admin,create,0,Rebeca
associate,create,0,Shannon
manager,all,0,Yolanda
admin,read,0,Blondelle
admin,create,1,Rozanne
associate,all,0,Jacquette
manager,all,0,Tiena
manager,all,0,Merissa
admin,read,0,Link
manager,all,0,Naoma
admin,create,0,Marcelle
manager,all,0,Giuditta
admin,read,0,Doreen
manager,all,0,Laurena
manager,all,0,Quillan
associate,all,1,Lilia
manager,all,1,Adela
associate,create,0,Madlen
admin,create,0,Nessi
associate,create,0,Darda
admin,read,0,Madonna
manager,all,0,Eleanore
admin,read,0,Lindon
associate,all,1,Demetria
manager,all,0,Garvy
admin,read,0,Kamillah
associate,all,1,Darnell
associate,all,0,Kenon
admin,create,0,Lanie
manager,all,0,Sergio
manager,all,0,Parker
admin,create,0,Solly
admin,create,0,Hattie
admin,create,0,Jemima
admin,read,0,Papageno
admin,create,0,Filbert
associate,all,1,Em
admin,read,0,Josee
admin,read,0,Cy
associate,all,1,Elden
admin,create,0,Honey
manager,all,0,Arleta
admin,create,0,Willi
manager,all,0,Erinn
admin,read,0,Wayne
admin,read,0,Hadlee
admin,create,0,Jasmin
associate,create,1,Arlena
associate,all,0,Ailis
admin,create,0,Grantley
associate,all,0,Florie
admin,create,0,Blakelee
associate,all,0,Osborne
manager,all,1,Bibbye
manager,all,0,Dacie
manager,all,0,Yule
manager,all,1,Vivianna
admin,create,0,Eldin
manager,all,0,Zared
manager,all,0,Reggie
associate,create,0,Calley
associate,all,0,Isis
admin,create,0,Odelle
admin,create,1,Goldie
associate,all,0,Barbette
admin,create,0,Jarrett
associate,all,0,Alisander
admin,create,0,Sabine
associate,all,1,Joanne
associate,create,0,Roxane
admin,read,0,Babara
admin,create,1,Caren
associate,create,1,Candace
manager,all,1,Ewell
manager,all,0,Kial
admin,create,0,Norry
associate,all,0,Bastien
associate,create,0,Geraldine
admin,create,0,Leticia
admin,create,0,Vilma
admin,create,0,Anna-diane
associate,all,0,Therese
manager,all,0,Emerson
admin,read,0,Harriot
associate,create,0,Hamilton
admin,create,0,Bald
manager,all,0,Karilynn
manager,all,0,Osbourn
manager,all,0,Joel
associate,all,0,Hobard
manager,all,0,Cornela
manager,all,0,Wilton
manager,all,0,Rafferty
admin,create,0,Janith
admin,create,0,Latrena
admin,create,0,Barnabe
admin,read,0,Winne
admin,create,0,Arnold
admin,create,0,Ivory
associate,all,0,Marleen
associate,create,0,Chris
manager,all,0,Gayla
manager,all,0,Emma
associate,create,1,L;urette
admin,create,0,Mickey
admin,create,1,Remus
manager,all,0,Esdras
associate,create,0,Kiri
associate,create,0,Hazel
admin,read,0,Corine
admin,create,0,Jocko
associate,all,1,Augie
associate,create,0,Bettye
associate,all,0,Kalila
manager,all,0,Eberhard
admin,create,0,Killian
associate,create,0,Rivy
manager,all,0,Isabel
admin,create,0,Sinclair
admin,create,0,Julieta
associate,create,0,Damita
manager,all,0,Cory
associate,create,0,Veronika
admin,read,1,Olivia
admin,create,0,Alla
associate,all,1,Hilda
admin,read,0,Donica
admin,create,0,Alis
admin,create,0,Rosanna
manager,all,0,Hayden
admin,create,1,Vite
associate,create,0,Inigo
associate,create,0,Lenee
admin,read,0,Nikolai
admin,read,0,Magdalene
associate,all,0,Rodrick
associate,all,0,Hortense
associate,all,0,Fawnia
admin,read,0,Torrie
admin,create,0,Desmund
associate,all,0,Parrnell
admin,create,0,Riannon
admin,create,0,Shawna
admin,create,1,Emily
associate,all,0,Dougie
manager,all,0,Micky
associate,all,0,Shanna
manager,all,1,Aleksandr
associate,create,0,Eolanda
associate,all,0,Cristal
associate,all,0,Billye
admin,read,1,Clayson
associate,all,0,Marve
associate,create,0,Susann
admin,create,0,Beatrisa
admin,create,1,Margette
associate,create,0,Stormie
admin,read,0,Fawne
associate,create,0,Marlena
admin,read,0,Dre
admin,create,0,Townsend
admin,create,0,Rob
manager,all,0,Curry
admin,read,0,Barnard
admin,read,0,Eldin
admin,read,0,Lesly
associate,all,0,Launce
admin,read,0,Adolphus
associate,create,0,Alanna
manager,all,1,Rosina
admin,create,0,Lita
associate,create,0,Issiah
associate,create,0,Sandro
associate,all,0,Rhianon
associate,all,0,Pandora
admin,create,0,Bancroft
associate,all,0,Ellynn
